msno,churn_proba,risk_tier,rank
+L11kEozmU1SgRbdCrVOHClItHBoSQSi8PoO5P8tYJg=,0.998302,high,2785
ziMOM8/Tz6XRGZpEMAiiwbx2YF/1O0VV+HmPz5BXpCM=,0.998302,high,2786
qP+KyL8JTX7hbIvjJemHgtKdWIhltquzykGOyHMR/es=,0.998302,high,2787
DljooIfqVKURcWgnhc2TIgw1CKa/gxsj+Zfjq01Ovoo=,0.998302,high,2788
xbeSxpYP+yBC7xq4/NWRUArkqlC1ofnb+YnVHCDqSYA=,0.998301,high,2789
LCCbVy3RIHntxHrCQ5cn96ZCkJd/lZG1QUXMzxVkxeQ=,0.998301,high,2790
J54PK0vywzb5FUlKZhwzVQHYZIviwtopHf5z98bvuyM=,0.998301,high,2791
NIasB614TUOv2EgfqqkcQg4afqXB7gquZ8tR2ZXlc9c=,0.9983,high,2792
TbALfqima4XDZ1PpqWuStSLgopDNAbPCcsiBS8SK5OI=,0.998299,high,2793
iJBmbnm4ObB7gy3NdpoMODoT4Iy015UnjGJ7N98qgKg=,0.998299,high,2794
/CKFIM8DDF+Z0ia3ZAiVM3gv249WkuW3gCx2KWuC7Xw=,0.998298,high,2795
nA33suFZ1ilgyYJvMhJExns+lMbnfzIPKcusHCwP/xs=,0.998298,high,2796
H6XdnZDpDVgeXa41MW737ZApI5yfej3mJe399xZI16w=,0.998298,high,2797
SLXp8+CiUVOLBlyERg90lcQXbDKHvTUHmbAilx873yg=,0.998297,high,2798
QjUN3FGQWkZ8KjDueRTeqlQLiUxCzcS1SlQdTmtsotk=,0.998296,high,2799
Hj2dbTYuQOXszUmqBkUAHO0GARTPOCPG31lm/vPi2sA=,0.998296,high,2800
Ywp6goVeKZWMk+CuVFgXhrrLGK8iL5yAC5e/8urGcR0=,0.998296,high,2801
yi5Pqz+R0L6KfaKEs3ev/r24Z6owTMuhpkaAuFgD+2g=,0.998296,high,2802
F+W6pAgPBL8OtwZ6CMKmPouB3SYELuZTZQvPVaF9C5c=,0.998294,high,2803
TJNqjOzQs14QHX+kGMywmC830UL3tvnIGb+ekE8nbM0=,0.998294,high,2804
5mW9FKL+l9SRFbtupB12sFWk2aw7kT8hWUmfTxbAyWY=,0.998293,high,2805
THJ8BeF0CwtpN2lETX3pwhsV/IWaztmsquC2hI12dEs=,0.998292,high,2806
exmC6Vu2fx2eWJKX5gmAZHcXbLiivGA9wzM76MWWWqY=,0.998292,high,2807
fpq2GnezPt3ok09HJv1s2CFIA9LKhgRoftzogI/s5fw=,0.998292,high,2808
5bdiJhQqBQpZ+6rRuqSdH5aFEA0c6Q06EAO+bt6GfBA=,0.998292,high,2809
j0MufbsnBRObuzzBqGJ35AxDzCHZVnbnKP3Igz1uHVw=,0.998292,high,2810
EyEYmKwyjmTBFTzulB27EW73Z+dAfk2VbW+7h+fRZ1Q=,0.998292,high,2811
fMxusJv7WqGw6DaS5Ef5n6F3PIqElhC+IjP0o5TanRE=,0.99829,high,2812
Gxqb9W8CGuDwib9aj4kFsMuJUXvZvCnHqI9FzR1pioE=,0.99829,high,2813
iU0NVoU+HaJcaoL5Lp77uyhXYXSUdPH+T/whxijFyAM=,0.998289,high,2814
hg3fuzrC0fBtzxqbag8Mk4tzav2WzjGBRw+sU0uNGHM=,0.998289,high,2815
5/ILIQmDtrOhrdiFIcjM7CfnXj2D9+WqoeUU3o8l+b8=,0.998288,high,2816
zU52OtJPDOc79AUBKY2NEapRld4elydATt+FszTWy3A=,0.998287,high,2817
8rY4SWgrRUYRl3QLsAHQonFWdutWj3FG4jZEVgDDZNM=,0.998287,high,2818
u1HiHRw6eDi7MaM22gnfmzNog2nMP1033Uz9r3zQAqM=,0.998287,high,2819
s8WuKWYp+DPQw4j5C3oDDIhU9iYA3ksWiX9AjzDGRXE=,0.998285,high,2820
AXOg0GRUNw+yoU/YzUiamfQ4hGMVwwarIqCLhyxO9pY=,0.998285,high,2821
JeuwZmpvVkJ4Ey4A/V0wDnWYgHFMhJWAAD+JpjtC2lE=,0.998284,high,2822
4NJUu7F1Q+c4a6y4BON171faxCJSYj+8TiiCoz9rDa0=,0.998282,high,2823
t6OpjPPYcUiGLsudSBgWkxrbGxmSea7j8gVO20S8Qqc=,0.998281,high,2824
Pxq9zd7h4sMKWiaOjNdIe2dWLTSxNuG4FIoLoEdXg/U=,0.998281,high,2825
Pz/FfZn/GdfRoHHEw4H2N60rga8syCQcfxncX+qGrks=,0.99828,high,2826
yrdnX66YgmEoEVpros3GCkTd7nFcuSQ7GI9j5dI1k8U=,0.99828,high,2827
x6lWZCVnT5+R0oLXnVdOckh5OwHTx9EzfG4mcybpnME=,0.998279,high,2828
sVExD2MR1xrYguQkDTltRxSzCnVfba5xQoyqdRf9GDg=,0.998279,high,2829
bZWnSUHmZRh88YD51OA7x+htwF71MaBps9BJQYRBjPk=,0.998279,high,2830
i9/yHSqITzouo7FkUTmtLw0LIP5B28D+bbi/fknAoAI=,0.998279,high,2831
3ArF3xGEAOzbGL0bWrNL6EQ6VifWcYDB18kkvVSHYQ8=,0.998279,high,2832
FKYu61o3IWwg3410O5rKooazw/7oyQiEdfRGU0ccsjE=,0.998278,high,2833
PM6WEMdRlvu9x6C757wkok4efE5iV2INNlAwZr/vYEY=,0.998278,high,2834
L7h0K971Ypsmi8xvyarLl2ZsF/k/DcL0TKjhqE8kLIM=,0.998278,high,2835
auYu0cuTAekvRrQGyu/1SS0ljOnrhjRkHxuer6szXEM=,0.998277,high,2836
57s0+mr2vPe3tG2Oa/W010bSPflzFQAvwYkKsRAgADc=,0.998277,high,2837
oKWn/vo/GydJMTxI0MkavWHAZ9c2LUnKxhZycVZw3SQ=,0.998277,high,2838
3L5E4w/oEUX/mfPy7HPNw3dLrJSJ+4+IN3H6we4sYB4=,0.998277,high,2839
vNnpIdMd9yY6osQrXPisTFWr3lYlvMXLZ2jmzBQu7RE=,0.998276,high,2840
kSyF+YEdnAm8JYQ3ytYSFkHu6Emj3wzhl/ochbqnOEc=,0.998276,high,2841
Iv6ldAANk4cMBl05Dvr4Si2NDma/MLHDyyrn2x3TBqY=,0.998276,high,2842
E0lU0KPF18puIxeroLKH65otg6kg7g9ocimULOy0LSY=,0.998276,high,2843
TJWduMs26Ss5EbDQyG9aCqhkpnXXiovVYnOVH4/pSJ8=,0.998275,high,2844
ASFQOofyroSrJiJ1srtild+o8oTRBuYySJbAqCZfZ/0=,0.998275,high,2845
+3wjOLc3f07gO5BQmbxGdiNGXVwxNG9e7GYWEmetpv4=,0.998274,high,2846
sY9mYn1ewPS4AeZP9My6y/uzkS1py1d1f2rnJIzTo3c=,0.998274,high,2847
poAJXwXJChTzrjaA4eUSxhlLjpvIiY52O/GwLX66llA=,0.998274,high,2848
Pfi3BHlu09dEI8XPDg843eF5DyN3MeQ4hVw5QLh31Q0=,0.998273,high,2849
2GyqYFdXLvSa9vmY+/KBTymnnsmqjaoLKDzuCTQf0KE=,0.998273,high,2850
6PRi0x26e11/mIfjwDjDQLh5VSaWweS7+880TVWA+UQ=,0.998273,high,2851
KVPkxMm7MrKmKTLukbjB5Q/0FhFpAF9IZNtzSPAry6M=,0.99827,high,2852
cc736el6zdrbpFtiXqMXTNPyaxqA+R+kMlcdtFEcKlU=,0.99827,high,2853
iBCD359vmgV7tnhkd69ptBoBra2lPaAI770WgbOu/v8=,0.998269,high,2854
Uv3Bky4XvzOzIVlf9aIoMv1VSS2KYEugvw+lYL6uGns=,0.998269,high,2855
IBg+dPlvLQxArEa5cpZx5O8p00G59gc0Jk8Hx98aMi4=,0.998268,high,2856
7RMC1w+fGpYvfyIgofdSrdC0jZsC9ybjJLL0iVbxU9A=,0.998268,high,2857
IZjuQ8dZ0OrA3dwgiX7qsi0A4c7SDb3XNvAKTGXChOU=,0.998267,high,2858
61Rj5MDDiCGZZ0S8DRye4JRemeaBjfpF2hopmMYSEKo=,0.998266,high,2859
s2XKBwXfddRmB6R9NfopAoNhj3+5X9IiOxRM8+Vq9XI=,0.998266,high,2860
xIaQ5xADgNKJpBbmUVh79jLI6DfhK9HseVoQMbIo+MI=,0.998266,high,2861
9+8aEBIyv/WcQbtUkVAu4x3VFbpjugUH3Aq3ESUVXqs=,0.998266,high,2862
5nNARXfOKfrAZZ03CKtp0BMz8ic02yw+MFexWpvgCzA=,0.998265,high,2863
Yuzce7DVpPT6txFRrjibshGoitZjwpROgFhNtJRsOcU=,0.998265,high,2864
N/K1akBB64RTq5wexCVvFPkW/ZM/cu8Z3KW9mJq/k44=,0.998263,high,2865
gi7LIug4exglJL2v8b9V/xC/1PKZktTHbLKgnnlrFoI=,0.998262,high,2866
6QgiXpHvkBdIrW0C2TSMnrt8nxeqkHX7IBUK/PIM6Yo=,0.998261,high,2867
lVjxmOBkWxMXs5DSc7l3fjOEUSLsKBkNgi9KHZnOP5M=,0.998261,high,2868
9Txh7oH+Z/VwJMytRHHTmMX/1mNJd8mmlGbQdwxGfH8=,0.99826,high,2869
yekYlNwEEOIj97+TCeXy8YD+7w6Ex4kgguXD3nclz+Y=,0.99826,high,2870
L8aLmMU0ki3PkbqAeMYQdlJQZxWLNY55vMBl4ltIXlk=,0.99826,high,2871
JFYoJd+risbW5COjKbhsGbs6NJ3tocsIA9fo9l0yMBM=,0.99826,high,2872
BoLdo03XEstLjAAVNRFk2wvcs9qT/xVrJO4DlktdisY=,0.99826,high,2873
SzO6iMzhQQDqLWUdG9XcdHh+4MW7ATBdayC1vP7p5C0=,0.998259,high,2874
dSnNDaJNU6Gr/tgspzV98RF423pRWMRCozlsfsmDCQk=,0.998259,high,2875
gAX+00Jk8HWUTfzTO54yqNMBX4HGef7ssCY5emq1a6w=,0.998259,high,2876
23nAQ0YfxLyp3vY8jLBDYvIPCnUYoDPmH3vDuqwPy4Y=,0.998259,high,2877
0b6MI05vwbzdsx/KTA4JiiZS4kY7h1MMcgsXxOxKuoM=,0.998259,high,2878
O0SmUxrkrVAkzoO7VrIAtsb3yXEevC0TXRaxzS/H904=,0.998258,high,2879
U4kGEHDOsIcfQSK2wJqJC04krXr6d9aqsb8kU0/PeF4=,0.998258,high,2880
vXoITNGnKewuxvQFcheKpFb35vJg/GUJBfki0ml/o5E=,0.998258,high,2881
Uq2BhbW3METnc3Hkt6+JQKkQc6fqZeGUNMihVSy9x0k=,0.998257,high,2882
OQgqlolyJSNBKt4z1FdmWEfzeWbBB8GVSjeTaqvCRJs=,0.998254,high,2883
vb4c9Wu7dwzXW3ZhyH4DTsxXQHCFSf1QwhQbDzp8Vew=,0.998254,high,2884
Wg7ty6P4C1BRsAt43R4XopQLSbQZ7DggjN1f+CUhVpo=,0.998254,high,2885
/K5hX5avrhYwch02Lf9fLNTH+Rfjv+hM+PZHJ0XUcwk=,0.998253,high,2886
kxRwrYK765c9l93BwYespxJmjGIldsK8gv8UJJWZfqY=,0.998253,high,2887
8d6JkMbTE/qRi4GHqNIpkP8asIze+96kKLQqT8g7WYU=,0.998252,high,2888
Mv9qkcRZCEK0q/+9kqPDdmICUmIyk+Y4BuiRIe2DyVk=,0.998252,high,2889
9BCDnwxCbMo0Zr9P5Q36NevMViShCAHMG5Uw3gR9gSM=,0.998252,high,2890
OUHkyhGA8c6hFu7ngUUrTxI0nvSmf7iydHYHtc3v8qQ=,0.998251,high,2891
pm3SlisApckBTVWjs4fKg3O2EC1rz2XD4kVEJlNNzK4=,0.998251,high,2892
bTMxAeNq5XvJor3wKajOlNMkjECcQUTJ5LC+GCCK3H8=,0.998251,high,2893
8DWYAekXUjcvs7WF27hzp5GPbRJ5XHGbNpq5aDrfJ2c=,0.998251,high,2894
nVogMcwppUDGAebc6bYGx4XAdl05r/sEvx+tzCUgiWo=,0.99825,high,2895
XgFOj46ZXcx/Lk3yOWIjonSFU9DVM8aq3J1BmLmE12A=,0.99825,high,2896
4MHwo6Z1iINCV3jSmegy56VoY1xnW+TqMmQOKthcBGw=,0.99825,high,2897
oN0C7moN0HHtARv1WSg7v6m+NVRDOfRlt1E4xk5d670=,0.99825,high,2898
tKMVZH6ZJdlMcS02N1GvQktOYrPrbxugqWFF7Cs3u74=,0.998249,high,2899
91NwWuFUV1Z4uo8cVivGVT1fArravuRcjMpdILq0b60=,0.998248,high,2900
YCkCzf5z5zNERoenqdHftiE/6/8mYdLljAlC8c9WxEU=,0.998247,high,2901
ntpWZ9Odbl+knM4DBeRctb+V/7hIpJiahGihIJMweBE=,0.998247,high,2902
fSTKgEsALRI++uMjxJLulQVa1fSoxAWkl5Zb/7w9Fcc=,0.998246,high,2903
jF245nac2uUwfnd0bwfLbqWu6OSUrMplGgz8rxOvyOA=,0.998245,high,2904
iMqA+1Y9suAQF08DteHHbPppD2Zyn7YdboAZ4OlkQoo=,0.998244,high,2905
ECDqNHxs78earzozYoL9oT5DWrt0sHnRe0ep8DJh4WI=,0.998244,high,2906
PjWfk9q1txlZ5/TqY85pNXBTJojfVmz95y4IZtLf8mY=,0.998243,high,2907
OQyEqS1znTa7Ts2DX3YhgqeyHe5281sMARrA80cb5xw=,0.998243,high,2908
W4+NVerlskbuydn6ViYoZHptwVxKE/i37LRQTn1TTRA=,0.998242,high,2909
WA9IzMq6uRZ7W+9X1PksrRx9MUlf8mu7QV1wKws0LKM=,0.998242,high,2910
U7r4p9N8wEnaJrVLl8ml+a9Vp5b13si8En/zeRbVgT0=,0.998242,high,2911
uEpmjfi1BQ5hgvPMrmQ8ASrgscRJQ4kqoWkXzdf2Fg0=,0.998241,high,2912
wWhtaANrm8prMO9XlPNVjN3RV5AzN4yo2+t48cBx2AY=,0.998241,high,2913
wBQltKzISe0We6aD5n3owPI9kasdvRy8ZoiubwNPWxI=,0.998241,high,2914
v9/MmI8M7FdH4lzFaT2/TKaaWnfi2rrqwpEEcTbhuQ0=,0.99824,high,2915
uPeKQOPlpqxBAX/lPdhDwjy5NPdrXLmkAoXYkXOFqas=,0.998239,high,2916
fzBP0B3se84tlwZ0smJ236TEIvnSymxsbIYGk4jfr1g=,0.998239,high,2917
OcTKBvSWXGehYzC42FN0ZPo6p2Y3Tg9U6GVQeFYyRUo=,0.998239,high,2918
/QTv3f1xKW2w3B3X4R5e3RsTlyPl2XUhfSkLGAtespw=,0.998238,high,2919
2KJoDjW75wyC7+1W+G/YmztS28J67XSQP0DmvKXFCYk=,0.998237,high,2920
VgwnNlDp4Wo5/UIcpNZoaV+IlPWfKl2OzqfhQgCEzpo=,0.998237,high,2921
yzv3o6C27ZJ974I7SYLU2eqGgxCZnbpepegBRixKX0o=,0.998237,high,2922
XXYoKxPykerQ+HdddqwHiF/9TlH1pjtgFE9GGmDmOII=,0.998236,high,2923
kJKY4yboMmYlvp09A2Q0nKoBgVEbzOCMvqlYDjBmm4s=,0.998235,high,2924
araxP9uinn6ExDP1m73FS3NpabUZ9fGkNfwwtS5hagc=,0.998235,high,2925
DRObpwNV+3UX+52hh+D4Hdp/qsHIYAfcBZ96anWbj7g=,0.998235,high,2926
HDb7i5AZw73WMpkKfFqtRYIWoMj0GcA+ZnAYCDddZpE=,0.998235,high,2927
gzLOFvusDt6ix2HgdNDsXz/p2v4cunKUgklGDCcO9Os=,0.998233,high,2928
ozpkGX9JO2hAWNCWplvF4TA5+mhWvZ8zA2cNtqcZEe0=,0.998233,high,2929
XcTmYBSiQQkzSBfe2CLnWFCMz+47qVlgNV0ZXFrXbf0=,0.998233,high,2930
UCCZz1f/SiBkF6vLdaixwN5AHyy9IFV1G3q4mKqu95o=,0.998233,high,2931
wCy8aETEKJz7zcYirC8gccqUs/4SrGZTWHSx1d0X+JU=,0.998232,high,2932
dR8T2lptDBQ/pNTN2Y+VaCmq8YCQxoRqifXumeHb2CA=,0.998232,high,2933
drmLLYnF3ARs40fYEn1q2jcvXiQMChABxUk8zgcTUFc=,0.998231,high,2934
Hi2xRP7ViNTMQLWMmeBzChS9dGyD2PoXvwBMpfiMq9k=,0.998231,high,2935
ct+MTY9/2qXA9tKrvdFj9bEtdZ9HLgw1BAx1Vk/0mQ4=,0.998231,high,2936
Z+UyUl6LrOQqcPP9JFtyx/3cQ5cUQHTtEaqetM9aA+I=,0.998231,high,2937
7RHL2jegF5NlEw3BXeDgvw18ZHsQEke987fmQvxigM4=,0.998229,high,2938
2X6qfZtcDWiF/iTw6HIU7ZZUbplGsalvpXOsAk1j7l8=,0.998228,high,2939
DQu0GwLRaghwGSJ5NhPL7WBFgN5KszMAHPPfISBZUTg=,0.998228,high,2940
/V8fntCEFNt7dT5ACS1kybqNkUcjwJ0bJMN202zWPRw=,0.998228,high,2941
3X/G1daOip8NJFWhhLIwCWGBc3AS3eWznbbH4RAysx4=,0.998228,high,2942
eKeq+/RwO6JxtzNurvB2A9Xk1zhhgtB111hwQ2kAY6I=,0.998227,high,2943
beITpmBsON0IDnlYgJulGUbn7pn8fOrvLbR4G/iK22s=,0.998227,high,2944
0mMj6n82hm3Cy3+x8zKSH/1D+tZZ9FJ9mFEN17Lq4rw=,0.998227,high,2945
mEZXoOFUavlLLrmCmhEsiMSQfpXbjnisDGKjtxSoswE=,0.998226,high,2946
MdQI4b2+Ju1Lg0zFujJaaGj4RXNJ5SbUQsewvKsnO3U=,0.998226,high,2947
TRabOYl6q6YIuG4/tIAqhpGI7PrWE3ireQPZ8ah6ADk=,0.998225,high,2948
jda+IKjO8JbKiuvpsThruCAYLc8cQ5EZstxqxKD/TG8=,0.998224,high,2949
lkHTSx5gikgvRv1Bch7o7P7qz5Ep4deu0D11naxoHQc=,0.998224,high,2950
Pm7WGubIl3Rf1RZNsc+ZMbD0Dzgd3IuPZ+LApfEtP/s=,0.998224,high,2951
ssacyaX7E2QZ6YvlnZt+reXP3brNCylHXZ0FD4ig1hM=,0.998224,high,2952
lY3TZWekAf/7IaBqjfj32yplQfgFbf1NCYkopIgTx5Q=,0.998224,high,2953
Sl9W5tK7CpaQ73gVpIU+oI8IEsTatmDoSSc5YRJ3ySI=,0.998223,high,2954
b3PrBiORlrC5z3EgPX09UGpwOt6vheqijUzf9frLNHw=,0.998223,high,2955
mhUQsgXENIsIkFXYXSMA4wc3lBi7TSaBIKefunu2+oM=,0.998223,high,2956
HvzxTZ9xNroIz+xD59uCht6R6UN0rphWA4dDSE6plbs=,0.998223,high,2957
3L115f9VwQ+LgecviQ+4Y4g27nWcH0DZXPjJf0UMFoQ=,0.998223,high,2958
pbxx6HQSK1bVJrHPCRRgb0sUlDtsP1TNxaOUX3Lwo2M=,0.998222,high,2959
bOP404XS0hG9IDgMlAa42WW2JOhOsSibPpvGQkGaNo4=,0.998222,high,2960
zKgdoYm44MzRAjUlLH1ktE2qekb2piT7V6zhoF7Nn1Q=,0.998222,high,2961
X+PSbiirzB5ZFrVYE1ev/0S+ddYQSmnU/nmD0Vqz5xM=,0.998221,high,2962
A9KWfVrJVCNkIcr7TcqAw3fZxcEdJd1ZUMBZPY4044o=,0.99822,high,2963
R0NSuQLqzFQt7oxw92RWvFkqajtqglBJ+9TOi0gH+Mc=,0.998219,high,2964
CU9NSGp3vbE+KPq7HvL0WF3SmTQs6kSGeXw2ypZmG/8=,0.998218,high,2965
IlqKVgTx6q5OkTMf+oEGvWvNQkFV8CNF6D//Ps02JaQ=,0.998217,high,2966
MgLZuU/GV7KKU9WRNb9qpZakakVQiFIv80ZvLfbqSPQ=,0.998217,high,2967
SCzaGQZGG90bdMiQsXiXXqNer1a8v0nPrWewmUbKFUQ=,0.998217,high,2968
ZveF4u3TomLVIO726BEhBzG7WVXu8zyqpMmI2LJw/b0=,0.998216,high,2969
7f78jxolcyK4hCelv2ujY88I9/oay2jpsBM62Cm3eUo=,0.998216,high,2970
90OmORk07tHAinLQhHU7ehWMVuamfFdrpqSEj839bVA=,0.998216,high,2971
gQRqcuA3JaVbRtoeU4EZZraXG9ReSyJn7vDFpAn97w0=,0.998216,high,2972
cDRICRElibUB/esmD9h5WNGOqVN8Cm9F/IHtfi3KLiE=,0.998214,high,2973
Zo4G7YmTd8Y8Rtgt4Vpd5onMWbSIaU/3uENtLfPINmA=,0.998214,high,2974
8NH8uNt1VYyFprsQ0KHg7UcCU7sD0yDqF+cKPcEdUE0=,0.998213,high,2975
o5v6mg31P+UGXjZfeMFlOk0CZC6QIq344FtFgABBWQs=,0.998212,high,2976
N+EeR6DlXC++6VMZWa2ie86sAiPiCTV1799K+Mk+/78=,0.998212,high,2977
QwM9LdQqEMiFzrGkGmGl1y3gbCs6XZDP0DcEK83irpo=,0.998212,high,2978
Doqn2W1KtOIgRUGGsR7qHqEJoQkTRnHI49C9uimgsdA=,0.998211,high,2979
1lBnT0FPJ1gIAr75TAuCJLN474zjlbkhH3GSBd0kIuQ=,0.998209,high,2980
f7EFe6HfFWSShrKAbW9gxKFluw5/DVJmGRF3bCFhsk8=,0.998208,high,2981
LSD/rNbDkJRXZ4bcptycTdRFX3pzrJyVPciPbn3BJdE=,0.998207,high,2982
EH3c8VAkHCUcMy5F0SAgzVh/SubYhq2g/EiqstRsRmM=,0.998207,high,2983
rZjScH2LQ5EVrPsFhoTTc2nHoOEJSR466Ji6oALItL4=,0.998206,high,2984
4U3gJ80XEDwshzLnWtaSleO0Y6t5i7AuFIoSy7oc9Fs=,0.998206,high,2985
J5/x8PO4txI3SbkgSXRoXeguu50qsQdymr9AVMH7Nqw=,0.998205,high,2986
iB2yEP3nueiCW+ODbPQXjy00e1H2AcXioyjRZk4F56c=,0.998205,high,2987
kIzU76FSiEhS8kthGvfP/dhqMEJ1WT6txG82I8Ypug8=,0.998204,high,2988
CTeh1DlvG87Wx9aFztBd2VIzFwWg+/DiO9ZEWnVZdDs=,0.998204,high,2989
Ux0eoyt80CS5vMtn8kV0wygcla5Fh/52mcEqBzHqOCE=,0.998203,high,2990
PhsNQp4y6ih/Ux0YZLGqCMmeBEo59Gr/hQn7fDY2jv0=,0.998203,high,2991
FnXZf4gx/SU327G4nLPbBpS1lc8o9oWjdkLcl2yEgkU=,0.998203,high,2992
j3KiIpOxCG/9jrAx5zsooxneVE3dSri/WBkJG6r+rbA=,0.998201,high,2993
eqNezmdX6qghW6V8b6/hNwSfbQSE51yqvmtA+1HPXZc=,0.998201,high,2994
7CUNLmNBCj2LQnCzS8jksX4w+SZehZeVnb+6ugaEwPc=,0.9982,high,2995
ryoEeFhwt/0exbdDoFzE2RBv7Ik7wiIwUaDOi/ESqls=,0.998199,high,2996
rY+Png1xhP2xFga5Bnuw7ESFNnAYiQueoVHNV+otpEQ=,0.998199,high,2997
ulHQNiXguvYmNDLsYLoTwlNl5hXWJz48XxC1+S97pk8=,0.998199,high,2998
205cfyvJ5E8ntokrhOI9rUVKlvKi6awIxRM/BNq9vUw=,0.998199,high,2999
4XuW10hOnYRLFfiMVG+Fw1fWQnCAGgpMfEYCBzwBPiQ=,0.998199,high,3000
1wdr5ukmHpsdlXrW1Zcd2ieROK3lN2ef4v0tVwgPBK8=,0.998198,high,3001
lDFyXG9Vn+yNNWmFZhv9+jf9dnDxh3+YtPhghYy96AA=,0.998198,high,3002
snhlJZJyhHbsddDbF7RiKVHITJd3XROTafiABKI+/kk=,0.998197,high,3003
Voc9EwP7PCFzzDJIilWd9+HKtE+P/D9+32jPjFoq0Uk=,0.998196,high,3004
kYO9MgzK+STIowAUX5Zbq4tY+bbToBCNef/SOxYN0ak=,0.998195,high,3005
TvNqcaX4a4avUZCNzYohyVmSeYfTRqvWeCktcwwpDrY=,0.998195,high,3006
K4H08rAf0srb85ESVdMXFUCdrkc+5RDqIOsC11hgwG8=,0.998195,high,3007
goGkN+PA10YT2eRPwxpXZGgOjKUki363faigO2sXLvo=,0.998195,high,3008
yzCHJcxHV1zU8YwFurTzKAs1keccOQGPMesftLmIv5k=,0.998194,high,3009
Oo/ppM6dpDuN1s17Ldnav2sGWrAOToRNnizySCppsWA=,0.998193,high,3010
XUk6axWfZRTUJIFYmLyfg6TGbzZWsO3oCOXL9MLd1Zw=,0.998192,high,3011
X8Z8n3CzBkyTSjFc0K30fGy6Gh4loJGvDfiVfqpkfmk=,0.998192,high,3012
J80dGralou2JqRG+QwZ6Y3zpizGiQbxBeFFd5d/5Kks=,0.998192,high,3013
Qmsue47wyLSuKuWbEin2qBQnIhDOQg3BzuwrfZUiIqA=,0.998192,high,3014
8inpIhWbNHzezcTrvWXa7j0cCeXS+qNFT84WOGrVZKw=,0.998191,high,3015
HCC17Rf3XlCCBTZZh9FXFSSn9YHQiorOPqehkEBuuiE=,0.998191,high,3016
vmYki3ULhZQVFcHaHQn1p6R13BNXLz4GntmFOkecSZU=,0.998191,high,3017
M09fmFgVxoc9o6zwJhx1m8EUWvwSCMb5o4NKHoSJSVI=,0.998191,high,3018
XdRmoEoT8k8k1ZkEPwj6dJ6WMpEbch8JoEwI+AzzyjY=,0.998191,high,3019
enfosSeJjTD47QlrsYvJZjItrllfencTJs0yYol5aqg=,0.998191,high,3020
Lf++orNB2Uh9vvaR4CO3I2eNcas2Z4zyUnuu1AyiftI=,0.99819,high,3021
H/7r4c9iXWDN+/rkhuFzlHqMNJcfMGG94E+opsN7BfM=,0.99819,high,3022
Zbt6oIUd33/3YuGybcg4wbuRFUfhq0ZSJmfAtMi2+4M=,0.99819,high,3023
eRiFesZn43EWM97sOawXQwuNXWqfMQXgvM7BfNpxJcg=,0.998189,high,3024
HmboHjQL4zfKt0oyWw2tkurq/oMv1vKwNzgIw0RzZUY=,0.998187,high,3025
W2o4mrEkwDBPZHScsxYV+wolK1jlX2Ui+WFYIYJrZ7I=,0.998187,high,3026
VJRbVCASAcaDXlGJEhAfvscSA06BrsGuJUJQdKAuPqg=,0.998187,high,3027
AjTeHULp0j5o+PTk3ZFlGKDKEdEIbyj6qgyUHNegHlQ=,0.998186,high,3028
AfWBIVeZkby1zmJEP/1m1985CggBInLdq4dT0VqZZ1o=,0.998186,high,3029
q45EtRY2DAz7Hse497vYwOPqAl+Qnx7i2B503ghc9E8=,0.998186,high,3030
QJEx+SGmmrN+UWvgpsggcO29u31pv0dsPc3B/K5sGEk=,0.998185,high,3031
b0SIRy3lC7Y40iK6i1UecB6RuoedDeFNYE7EiGGiazk=,0.998183,high,3032
MP1XgY367f/sORa6orzhr07zWkeF5YFZ2UrQY75waAc=,0.998181,high,3033
voTbEkyHiQV6Vu1yu4xMJPDBeGgigT6XNi03YnSe6XY=,0.998181,high,3034
IIwaKY9PhJDIKLj5Tk2r+0q0i0ppIUB76/LrM3Ds3SM=,0.998179,high,3035
4kMdrTMsOREaAePxfdl5nGlLYKELyyurygXTUeifL0Q=,0.998179,high,3036
qSMPhZbEUMDXz3pTgj5ZNjgLIcV1O7ZpXIkqtouSE5o=,0.998178,high,3037
RtaqphrgcrJ71Yhm4NkC5sZQd2R3/yxTiOml4t3H+6s=,0.998178,high,3038
UZvs2Re+AJgqnzQeBrw+2L5dl955hmaAvVk66hVSPek=,0.998178,high,3039
+askwNggasGkfskvNuS8D7DHgXcnDHyLhAUwPo+LVVs=,0.998177,high,3040
ZdkWA0r7QbN6FsdrbtXzZHsyDq46tmaqcsrdRvx8M7Q=,0.998177,high,3041
IeenlBGHiKQE/JWxEg+p+nF/dEBKbQvdPdCGEFRlpuU=,0.998177,high,3042
PjcqhGiwEBEEpWttEbGG99bqKVp5chhCAShgUrdcjUs=,0.998177,high,3043
rxY5d4ug4ykFsn/TnXOCskqM64mkEx+Xq5AMn0rwdvU=,0.998176,high,3044
PKZa88E/A/DqRfTILKrT+bZoxe4Ptu2vxJ0zKtm8eWo=,0.998176,high,3045
KMGpnOZj0bXtMojOCvBvivJZh98dldxU+geep99dqI4=,0.998175,high,3046
E3sPoPXPfSnSwNq5sKULBUkeY9LtgChZI9fItUQnrCQ=,0.998174,high,3047
y/T4o5DqwITLt6RVgntzHFQokBwimndUK48JoPAO0Js=,0.998172,high,3048
