msno,churn_proba,risk_tier,rank
39Up9MoU7lp/8BKy33OXW4nnLmrD3aDeFh/IIX//LEE=,0.997515,high,4818
e2Reg4YyvPavGnxAs44HylVwQK+KHu09jQcglG49ojw=,0.997515,high,4819
tCEbBuXBml2VyMsBGMF43+M7hNxKm5nFurqZoST9zWU=,0.997515,high,4820
hpvxpYFm9F5LWVEKMiiV5qZuv8srfl3nuhVtWPAL3Zo=,0.997514,high,4821
aWxjlieH76xA1P5XQwJvzN34bj1UZmB3r5r9KFD6/6k=,0.997513,high,4822
58CYb1+y3VTuYRrp9bAND8zywt0Bsww1F2GIIVAfPKk=,0.997513,high,4823
p3LNnwe9cu1g4q7pTZD3yhb3Nqnfxex67NZxe8kX+2U=,0.997512,high,4824
cBQPUfReJL53GQiRFeroSSqetiWS1PRrkt/4t8Cpxh8=,0.997512,high,4825
le39U1E0vkG3RGektH2dUWzcD7nO/ngcmBNQIZYTyYQ=,0.997511,high,4826
dCbm/68eIQ6cBx+AQ18uVv4dCUE7Ek9wx/3QNiSyV5M=,0.99751,high,4827
Cr2Bucdfci2+pM7Hm/T3oYGYgJGFBnHi8nI+g3B6RtU=,0.997509,high,4828
+avGnbecAUHepCZvbIvx3biY4mH9ZYRjJ3EfwJdxak0=,0.997509,high,4829
9Mqgp4ULdi4wCmE3CydiL/8YsOtu3O3iTNcI7wy0sAQ=,0.997508,high,4830
S/VevST/z7YZ6UCeZ2ZMo7DpLb9T3tCkdYBPrcPAJfE=,0.997508,high,4831
yQEAG49Jt/upYE9gH2yjKvEWF5oVhB8/Avx0GuuVuvs=,0.997507,high,4832
d2CRsafe2IyqKlrFUWBR9V5qEgNLXl9FPsut6JY/wKU=,0.997507,high,4833
Bf3TeHExWN7u1tfFGpa8CDF2nmpvrIeOypVXzZy6PIk=,0.997506,high,4834
4PnCrbRRReyyNrdB1gS9go9FTi3jRF6lUROKIz5pbOM=,0.997506,high,4835
KQqSLupEmeyGfdTRBmAJR46IYXB3NbYfjpLBqsQfei0=,0.997505,high,4836
5b5nOSK800K3xml7qFmDq4z9vjOdrrMBh4Y5LDQUoxQ=,0.997505,high,4837
xsds92XtrqwWOJnDGsNxaWyE8OHjY7PSVadihh5vZGI=,0.997505,high,4838
ovOs735UL+6K/u3LVJJQT75HWc6lqf1vk+nWbYxh9fs=,0.997505,high,4839
uUeDRWyu1djRyRG35xir8Rmpdzh9bcDb8n5CCE39X4M=,0.997505,high,4840
ffVI05Pnf+eTneRjmtF1CK5qUNn1l/DNy+pqR6SdHBo=,0.997505,high,4841
07fPLBRD7c6gGhtHujfs5Yy15wC4tbb7gnJrlhU3iVk=,0.997505,high,4842
tFOI7edUXPD4WjmVNjkL7F1o5jex5Ipi78uAJ4HxD2Q=,0.997504,high,4843
Ke8b7q6iRp+D6a4lWSN2BoggO5tKQJwbn8bQSH42bt4=,0.997504,high,4844
vfWvHnxFXh7bMjHYw8xVx2QhhsStVl28RpwqVaLGwtU=,0.997504,high,4845
CqtXI3sTsQ3jkc7xrpVbXV0DhQhp5aCdZQJKjFYrFk0=,0.997503,high,4846
1oCRNt6HaVfZDZzGzsWj6cQ3r6gsVJdXV4/yKzR+3kQ=,0.997503,high,4847
Q/l8Gl34WcajjBo21RKXnZfoi4Dkw0hvoTUmFcryFsA=,0.997503,high,4848
uSr0jIJsln6u9H9wG5W7eOTnE1ThFUf0Ot2WqphxQXA=,0.997503,high,4849
d+ID+nlKVHvM6vs+/KRs0IESxs836gmoiiIM6hpAKPk=,0.997503,high,4850
N9m32XgEtXMzRMy78SHxFtGd0bKjQkM8UuXpp4nrgdY=,0.997503,high,4851
NZupd7UHnFM7fUl+ZfAQLLhAsujEphSYvzW75HCfq1A=,0.997502,high,4852
MCcjd5/jaQJoA7uxs2//z1hbI0eHKT60ikDowZqlpyQ=,0.997502,high,4853
CtuqU1p1Vmv0qX02ytMt0hBRoqYANVshyvOdFf0+D6Q=,0.997502,high,4854
i4UPFco3KX7snTwx3huwhBeZ4SqWeuO0TN1tq3ihIbw=,0.997502,high,4855
+dgpTZvDUJvdrGXp0PMPg0Xofi/9kMQQNJj2cHXYu/k=,0.997502,high,4856
VQSx9bEfWJheblwA0gYugO1HSuDKw/dQ7I4HkOwmdGo=,0.9975,high,4857
PJDIWoCVJVZnVx15cXve2ZNIH3Iu7JIuHg3oSarjOeY=,0.9975,high,4858
K33+UT8R5DgjBRdLeuc4Ng53qutHanUL6FToQlG36tc=,0.9975,high,4859
FTuERZTwxdzn1ZWNk0MMcK1Z2y0p3vtVrm7Dqq7hrDw=,0.9975,high,4860
2rAeNtwxXM1vQPvZU/i2+ehnJdMzVg8hNc97ckcKLyM=,0.997499,high,4861
EDH4rlKVTnlbC1p0KeChdmb2nF+ceP2egFAuahghjMM=,0.997499,high,4862
L5SdF3ZLMWBWLXyg5EbZyEXbjtXwx82OpmdmH+dfqYE=,0.997499,high,4863
hRb6RVP32V5oK7U4SZI55UGMWECRk0x5ENoSLngdNQc=,0.997499,high,4864
w1b5Hmp5Vm8Ioj4dzFRLQel0vm4mnnDtciaPE4G6plU=,0.997498,high,4865
00rP2F1P27B1R7rXqvoDkU3m+eAhe24PwG3lLlRXeJ8=,0.997497,high,4866
r0brQXc81cA60u6pPuO9dfQAwpMyuyjiFPTh8lzpmV4=,0.997497,high,4867
KNPH1d7dLZxApaSa//RpJSxjpu5URdOEMQPdVYzyC7Q=,0.997497,high,4868
z2Jp90h4TCEAcV2CvVt3x2JIb2uYBWyO+8uhLYoAnt4=,0.997497,high,4869
j8Yio9L8MEhONSQ+vpQNvM7sj0IU2jHdhi32JeNr6Uc=,0.997496,high,4870
yDYXLn5CDYtAI4HX5yxGO6xL5l3ObgIScgEXCsyGwtE=,0.997496,high,4871
rwvVA82As7bswv4GoQDm8aO8+dEXAwnZ/XFINWrRgyY=,0.997495,high,4872
JiwWoXytDNnYjEe1zj1QW9NwYHtoDHf05osQ5yWQd9I=,0.997495,high,4873
I2+OrDS0bYsdhsUPgtPjdvS0b+bwoP/nT1u5Vv83DjU=,0.997494,high,4874
HDt8hOBmORQccOL6JFHy/7OybdL9+D4Sjudq7yDnGis=,0.997494,high,4875
9tZOB++QJhf7l7GmId08VnTK3SbzSxCB0MLOt3xb4u8=,0.997494,high,4876
z47pDXWK8tbFwuwx1Y1zEu2fQ81eo6K+RPIoaZWPfMk=,0.997494,high,4877
qhHn6qgU1+Z1NjfQvwNuNUZhaDHWYdAouk2TqpPX4dU=,0.997493,high,4878
DK/ddbFXT1F4GlpAtPdxZHWogCAy9VemeyIRm9OmSlE=,0.997493,high,4879
Igja/SQzFOGyNHzRh4If86eDwDc/MfjMdbU54pp4Tw0=,0.997492,high,4880
tmQ1yYgAtQUOEees8IEpXWjA+BWro1dB6IUQm1e32pY=,0.997492,high,4881
IchvEBoMv9LpbzHNf5b0J1iSboZtLeZQ8EWklZ0VyyY=,0.997492,high,4882
9lLJscDZKOMMTaapTeZjVOEmtxfI+Y6u2+uL/RYNsEE=,0.997491,high,4883
jw6ea6EZ724eypHDpE2aNddhOwoqpYOw5g6pjVHe2RI=,0.99749,high,4884
tlunWV83AcF8nYshq1nvM8yyK0HVKUPiDc9Qm6wuqS4=,0.99749,high,4885
IYnyJCeJqtctfd6S4z04bNxCkbMqg4NewwbaRQtyr8Y=,0.99749,high,4886
NZkxEhgpYptQG1WmQQSy/uQv26U+0N9QTtgBB1KU1Zc=,0.997489,high,4887
NhiSW54aodgXMz8SexGt8sfiKmcn1VKyWe77Qwr8Btw=,0.997487,high,4888
U81rCBUDqfuAqy8iCa7hefTx0RPCg861LuYMWt4+Pfc=,0.997487,high,4889
U5+Wj0iqq7ZrTuHsu5s0krJ4wHi7W09ujcSRTg+q7IY=,0.997486,high,4890
c9g/dFr1dvWMpWc2XTWY/F37lpQBEZHWHjY8qRIb18I=,0.997486,high,4891
2IZIrDdEwxXwh0g8OAC55I7XRsf0Ux8Ex4bIhEcJf40=,0.997485,high,4892
6uX8XU9APNgQigdUVLXt9OsShMTH09SddgR+DY4BKz4=,0.997485,high,4893
NvDzg7xjE9uSYYCn0XLsuhNJDg4AReos6Z6A79ctHSo=,0.997484,high,4894
zMpr7LmdsbiBvbweVbRyWDtC+DX4IpYyHDB+mhutC3U=,0.997484,high,4895
38lx2i0wTP725Lx+jvuZIvGNXGLw+bNQ4zPh3w852cI=,0.997484,high,4896
lr2ger/dV7c8K4zMT66fc8zRlsT0sorfRSxqwECgg3I=,0.997483,high,4897
HhzTWqnhyYg2zsFojATozn0lNs0Upq/9JzYldqC0z5A=,0.997483,high,4898
XNfpvpR9W/eMVZ2GypAifOK/aat8WKLsqZSjjISORNo=,0.997483,high,4899
cNUk1ZsDGt77nIuu52NmLf/+pbF/b8kYKwrQvw4W8cg=,0.997483,high,4900
fblrkjnJV5VmLQhCpN47aiRZbY5Hfp6RKh/aoadA/GY=,0.997483,high,4901
YPhX9N/T1690CPs/FqL3k6HgnvAHO12uZ4dQXVMcJTY=,0.997482,high,4902
KW8mL+VlpyNwTuC7j3M/dSrggSDXlLlzQWsXU2etw34=,0.997482,high,4903
B5cc6amyO7s25AQhAv47yX/aCbtbzefCeaYMsnb2WOA=,0.997481,high,4904
y+Kvi6LmFC2vkNFnBmqaxDd8GrUzcR4bgNzBK4hOH4c=,0.997481,high,4905
qravFaGiWMorlNwEbGlKbz+veGM+lxqYCAcVEdvJmek=,0.99748,high,4906
PnYFBzCThmo0GN7Qb3iTh2790Ievk7Rk90s6isQfwQE=,0.997479,high,4907
q3TJDNjoa0PrAEJPx5+RsW5NlXA2GMZTvvm0ofa+em0=,0.997479,high,4908
mnTRgJUwqay/BGwfF6+C3KzrII53T2rAj8uQ1qXkAhE=,0.997478,high,4909
5XPZl/D0C/2s8c1kqr9KhuAvSZlvh5VccHLrgPFOExs=,0.997478,high,4910
Zw+Bts/Q7i0st9cwAxN5+WE1c15szYyX5Ns30t+aATY=,0.997478,high,4911
NhFzHvD8oIsev+zPIerhNJQKK1C0InPHjFx2VX1f//w=,0.997477,high,4912
7MeJpTVT0ealY0a3oOUpl008Q/F3mOGKAzLZRKAEcac=,0.997477,high,4913
9gbhrq1KnlG4XOLhNID+q4mLkv//OUtLSUlLwmr6yJY=,0.997477,high,4914
MR8FWDGO+O0tzbF9O0CfrGgCtKuWdIBQ51+m/r50uhY=,0.997477,high,4915
s+ldFQkjoeDSc5QBZJcHG+x4zsE2rAHlylCFRvoYlUA=,0.997476,high,4916
FzKKtmTO7uurEJm6qb6EuDXm7iALkcrhaNEhBEcQ3uA=,0.997475,high,4917
/vAV+ImMMAv0dy9jZ107agQCDIP/M5DbiUQeMy7tLgc=,0.997475,high,4918
ZjnLbK4yak1tzqBAdAmJO2G3biyRuXK63H3eJctSiBs=,0.997474,high,4919
Cn7u28mRl2pZioL3c6ltN/POWSlnrn4pZmhuskVg0KE=,0.997474,high,4920
gMJkxaFqMskVgaWM+50m1/JUCHgxEkhTvBNi1Vbq0eI=,0.997474,high,4921
J57/njmtEQquiyOdvfb8v+59DAkXUb3eR1R3JBKsY6U=,0.997473,high,4922
39Kb5uw2/mGapQtGUn6vW0lkCzYSxZtTEaUIWIZ9PsM=,0.997473,high,4923
/eywdjWIHfz0K2ye3DSrnWX98IAONCT85YVemZqU6BU=,0.997472,high,4924
/b5t23t1HUlr5PosAD70Y8D/LMqgW6P59aql1bQjDlE=,0.997471,high,4925
qr3VzJbzz3jv8UbpVxIdL63ravB4qzqNSjdlXA4KRBU=,0.997471,high,4926
jMVBTQgKT6vthG12Pxgq42ivXoKgS1TV/Yj7gsOwu0M=,0.997471,high,4927
+n+JFY17glmoidADUI4pOu7zomvJzmrDpRoUCtBUEkE=,0.997471,high,4928
qXRJud7tJSI8mRBpHd8y812NjChNFiFU209ZUKfyLlc=,0.99747,high,4929
wiZZnBB/4zxg3R6r7Wqshc/VotVk0elsOwoMuXijhsQ=,0.99747,high,4930
NgpKb35Dd0lNbRps2JGuBqW2mgxrTAP8yi4HIvj98O8=,0.997469,high,4931
6tvfqRouAjngrEUGfA9c/5AQ/jz8IJqUt8MVIuzBSPk=,0.997469,high,4932
ipqx57vDRpYyuZT4zL2AbAMso0ov1QvMBhF4lOLuvr8=,0.997468,high,4933
XObvpP7C6DF3G5/y6RozlUy0F+NZZo6yXSMBTeOq0YU=,0.997468,high,4934
iChwC8TJo8tnC/3duIRNoBMwHHrxPWG41lv3znuVNU4=,0.997468,high,4935
kkh3Uq9eYiF1LpVp9SHAWfMeP2HVPf5KBirVFLkjV5k=,0.997467,high,4936
ex0/V7vRNgWBlpOg+anGBz4n/q7stOnkjtpAXNIrYu0=,0.997467,high,4937
2C7/pdat4OmXbEGo13MeHXNKfxZb6lLrPHokmpC9824=,0.997467,high,4938
v0It2DLvrWqUta0A9m4jiJXC7zSPa2CipROqT4o3Thw=,0.997467,high,4939
HVHsD7dgd5nZCfs/DE8NrGoiD4uRBxJYRJGr1TlMzY4=,0.997466,high,4940
PdIHerhZHgix0aNWFuCMwzqatfw7yTCFfEspPgArGpg=,0.997466,high,4941
mRldHn0RXczeJMJrCaJQEyLJRLh7Ly9CWNSbGHxVx8k=,0.997466,high,4942
0qsvI/E4mA66c53NNZBr2VzaFr1em39M6B6k7kf/4Ro=,0.997464,high,4943
H5m0bmGjVBGnJqVH0CSlsG28WS3W6RPaiOdYmvlXq4A=,0.997463,high,4944
n4Ya/Sa9J1A7nGVkiCamp4bsZrcb1C63BEW0FHsUCfE=,0.997463,high,4945
cibnZ6NT2QP3peyTXzl9E0XfPpDaGDC86g/KJojsHcw=,0.997461,high,4946
1ooxzWkd+XuvS78KoYktt6zr+HOzOQ7hxVmrg/0wDl8=,0.997461,high,4947
DLB1uo8bHNMjfxK6mSnHSUVfAl2e2jgTtJF8gWMDxCQ=,0.99746,high,4948
suAxY4y3MWUqwJJeCfoykkONvV1UjYf55fkb4ieGyl8=,0.997459,high,4949
+M1S/lFsPdxgzshUeCYj6DSe0zId6bx2XJR6unzFL8o=,0.997459,high,4950
avKphi6vOV9DHiCZChtU22EszLkesiho7h1kJLR9KYY=,0.997459,high,4951
VAI6S/O9wPvnyoUqHB7DSJagqdV1nJ3cDLfwX0FW0OI=,0.997459,high,4952
ibi8bekfgSMmehq+a22g5t49M6zDOw52ee0nlkg6NuY=,0.997459,high,4953
NlaDESAre1zAYk6KUbXFGgdc4/6oRWLZm0+ANSKiKYs=,0.997459,high,4954
jQ7yRYZ6TAnbgwdBRnLEVlRH1LLnSEB9vMCTHzQDfJY=,0.997459,high,4955
peFAAsBshGvd9Emwn3e9272ZxEygIYrV+pa3Jz9l4Jc=,0.997459,high,4956
PJ6vAvYyi23atIQLZ8YLqcJs9nLNvi4z4CDn84pGgas=,0.997458,high,4957
CpBPxFa4+7V0DVyelzLU/4+NgL/Y4yGGs42YG0K0SEs=,0.997458,high,4958
r8aNWtL/3OgDSxuPjWKmUiJFs3o9HkcCw+bzuuSk8rw=,0.997458,high,4959
3pU0ldZRSlPwwcEkbfVcPg2C/RXPSRzSqvFZY8eti/c=,0.997457,high,4960
Q2X/L+Ao85O2ohsE+gZPfOzvmbum4w5qlwIyI1P0wTU=,0.997457,high,4961
D0XVRCIT3YGRgKBD6yMVoguOeN0wRysyvIWJsT3tzas=,0.997456,high,4962
KUXoinxSqFLaTuX02xtn73+tMusaZMH2U3o8vM7mYrA=,0.997455,high,4963
bwDWy8yrUvqrxyib6aoIOGZy6t7WX3I9mQ5Mom4wWrM=,0.997455,high,4964
e0yq4ja3I6W17Sg9/6cQq790FR3OxOPRQVNNp2P61kw=,0.997454,high,4965
gp0Fmenihe/VwqauZtHdjAoBt4yEZZhcfy6aT6u7108=,0.997454,high,4966
5PJJc8w4rKkQXRiNyWZLs70ndLFqkqI9IdYJdU1PKCM=,0.997454,high,4967
OAvj7d1/W0xpaYhecukx1uvpV0gCP9k4QEbrCUTGXUA=,0.997453,high,4968
qxOtngi7hZn/Wz0A1OLCLosE46yW5HkYD95QaDUzVr8=,0.997453,high,4969
lenKovhum2yq40Atwn2MN+zr7ZGLFKj/cWBCkmP0KHo=,0.997453,high,4970
tfOYf9wgGjL4i8mjphlGpTCgNY2pKEb9IWxVgIc2nxY=,0.997453,high,4971
Lrz3NLtdI7hqBPVDOSATwZdiK3ISjoC6G+MT33ndWwU=,0.997452,high,4972
bYAi4L2/4UCQgqY0DwJP2vkEa4ZPg2dX0wh+ZpLqj0g=,0.997452,high,4973
lt71xX4ujO70gJKEz05NqYqVyxqLu3cgM6QuY6DLaAU=,0.997451,high,4974
q+4kB7PvxuR1SV/YToEbCFtAp1fV7+5YJNTekEew+f4=,0.997451,high,4975
JSoeHJqRiq3EAaNlMD3w0V69WeoNspgw8yF9ZCYKdfY=,0.99745,high,4976
7nl7sPUzoYI47rD6vrc7Cd3Il4lGFIM+2zhxjP76Is4=,0.99745,high,4977
d3XDfmvkJ6fJasqSDW1HQfPcngIDwP8RvMz3wSgH8Ws=,0.997449,high,4978
468MQnwdDufMzyb9vP+hTDhSAtXX0lPqpgh0Aq7mw+k=,0.997449,high,4979
u08UKxhsFgxrpT+DMf+OS5LwgPe953Wf7F/WtETAG/k=,0.997448,high,4980
4KxexrIVyIRmwxEfgTwg3Ja83Btf9YMesjpxmAje2w0=,0.997448,high,4981
V7boVuVFn8w+EGA8JWkJwe1q/prXIrg3X25mP/ccvX8=,0.997448,high,4982
R3LEVEVhU++S1XHeMhKYDiRBwqHnrXiuY5yhI9W5H/k=,0.997448,high,4983
R0qETpwcXovHoNNchNoH2LsFqEAEEfldOs9HYObeKLw=,0.997448,high,4984
4ZmeuStyXD/ztnK79QO7AVddmIsLHcSVa5WsJeOwdBI=,0.997446,high,4985
BWXI7s9TEYLdWNJX2jhLgeGjZ9lpwtJdvUC1a68jbqU=,0.997446,high,4986
Ttau0+fjWQNTMpJtEyFiSTDhxZu8RA4DTcTeLkHgDbc=,0.997446,high,4987
DOoJssZwX5oPcUF9biNCBr2C2w9cY26Wmy2OuHbd0Qs=,0.997446,high,4988
5TGD9PV2dkyqAie5vVJme/q3a7ti0L/IYUKPVAp3Cxc=,0.997446,high,4989
6Go7GBT9tC4Pn2hRs3TuUEC5VRtAfL1d2ESquI7jMS8=,0.997446,high,4990
EX8i7V6LXaU3GzYJZr7nETlia9TM4z1chPtXiw0dOPI=,0.997443,high,4991
hScMiAnVBRR8G9xTVMrFmSVQgPQyhJPiYPf8riuLiJg=,0.997443,high,4992
uiWJnIF1CwVP4DIV/r1/W0x/RmMPCT12neuWc05K3SY=,0.997443,high,4993
K5/q4JmCXEx1AikfvbDNCXKAyysQQfXnFPXsG2RMdR0=,0.997442,high,4994
qMQgMDpDIwlrEd4+KO9GMam3XQ9dKh+bgNCJiexoR2c=,0.997442,high,4995
wkqj5ZdVY0BZFlGMRH6UiegfYbN6aJ4w+apDaXDHDnQ=,0.997441,high,4996
mFgTaPJckvm9jewNmjfeYRo7ntGj5P1jLBxpAki/4dQ=,0.99744,high,4997
mXLQJSiI9PL805i3N8DjvdlpKjyIvdjTQtIkAzfQ0CA=,0.99744,high,4998
XxA5R1kEIzrh9/SmjPuigjVdyScrZlbeRz6FR/T0A4o=,0.997439,high,4999
G5KTRJWMogdsLv4fYtyCjTQ9O1hlr22oPoNHcKrcaH8=,0.997439,high,5000
TAKTByAc+r0FJem8sl0OvQxEWHXugU8KRvSGmBYDyoU=,0.997439,high,5001
FUc3nITfzqqpC/12oKU8jDPxxsJI8488QRgaL1GitC4=,0.997438,high,5002
ahXxRhkD2vezlOhZRSO2jju06zsMq238dDtwuMBto80=,0.997437,high,5003
it9CfHZ1uWm9cgld95IG7NmjcvbdX8xTMcn6iHLay+U=,0.997437,high,5004
SZ2Ll3qQ1trzG/o1oKRgZRXxCUR8HpE4Fj7BmlzCNWA=,0.997437,high,5005
drgIVIZ4O0te997QQthJG9iCIXF1gYSKrboSWJBlQiA=,0.997436,high,5006
9P6EpKcyXNHU27biVhe7oDtnAXIfvTcC42hN6dvd3dw=,0.997436,high,5007
Fj4pVEFIsKHATTmD9MCuq4wLppKCAO/UuH+hB2W7wDE=,0.997435,high,5008
shMaFHeuF2YRs4C/RMK3h2fXYZ2mHVK8TchdrCyj5rk=,0.997434,high,5009
Jx0p1IgkwwXMkNUFTx8mpoQEVhdDQF0KvmHPyXcExG4=,0.997434,high,5010
M5znBhTXn5C1raFm4+lF7T1xAS1kChDx246urJ8RSOM=,0.997433,high,5011
c/5Pmfoia/eSjkYbVNZn9yZ3SHbYqLmVYohP6sIXI94=,0.997433,high,5012
uMHzKNrZ82OF3rz8aBE+LlrQ1tiDqoGJFbLvahkHEtQ=,0.997432,high,5013
Q4KrBL1Zqj7S+3uOpoOme50SZ46Le6d3+fPDF5dRmFg=,0.997432,high,5014
50SlfCUF7T8m61RRhdHFanSUBHicLfFyn417bOrY9aM=,0.997432,high,5015
7q9a4gWFarwlR90FstzsBJaXpoDaomJ1EEfnRVFfAZM=,0.997431,high,5016
eKmjzH3SwyUy2VL+MbOQOrBCy6b6mLpV4Sh9l3+ZUmw=,0.997431,high,5017
Ka/tT7DyIcqcYxYCEjT/7BUykhKdPktTfe8kwL1QrPo=,0.997431,high,5018
jvpVbJ0nipw+v1+MgIntz6gdCzGFPYWrCTUvGyJIFPw=,0.99743,high,5019
wgKmtP7gESeuGSctQNH6ILZGEbLqy5ieJKt2kpZU/+0=,0.99743,high,5020
8IfZy3qatAhx5WnMdQ/sEEZosb2YvolkDYHlyaj/P/g=,0.99743,high,5021
5+4YVzFnxhV87ext6UCNkY+0cWcz6HCAa0AzihCEY7Q=,0.997429,high,5022
eRjCh1X+0tG0JRA3RMt7E/b8g6uXTVKdh7A9w4TEZ78=,0.997429,high,5023
DoYUbPfj9NQBJjlmCP735dac/Ta/B1io1VmQ737Amm8=,0.997429,high,5024
CIPC5IMdMgV9D6IJtbATyOk/6aNSAdmI1l9VdIJVIuA=,0.997428,high,5025
QYQKYqGSwvLBKkACzL+2YDxrhUUHfX8jb2pe0LNnUmU=,0.997427,high,5026
ngFXSKTJfbdVeCPvBqPwicfJSHntw9ZYEww5f7A1qQk=,0.997427,high,5027
Q/fJZzOSVtEfmM6v6ZlokJlqeJvfY8Tqnb4C1V+fyIw=,0.997427,high,5028
Q/Y+E4p1WuX1VlAYDyX1OnJJjlZFHppfQSBqX/hgZhs=,0.997425,high,5029
5+EVd75pCliWvnp7ufTxv7LkHdt2d/lkPJglIJvQcNU=,0.997424,high,5030
xh4tKBJto3fPguO+0dy0lW/a6+xwB4q6CoxyH6xQvlQ=,0.997424,high,5031
YpoYLGkn8Lyhu6Oc6tUW1bywdAsffByMjPVBKuE1xVM=,0.997424,high,5032
eG+IHcMDJHdtD5k88ca7SzSG9FAQhbQXkqSjEHhl53k=,0.997423,high,5033
gv/EPGRAjReIdHSErAx7PBrO6hpJnb+qo/tgXaOJLqI=,0.997423,high,5034
n8ncoitDDbYZEEppubqRYEzAxd12TTGUhgmMRXfK5DA=,0.997423,high,5035
RHUkpybHCaCUNwWzfzVXCbfHvkr7ZA5lwG9rWF/duV4=,0.997422,high,5036
sCBertGOw+77EsoUAPQ/UwpEjEON8zIAuWDfNss2w/0=,0.997422,high,5037
nAul/2M8j8y8H2PwoFkNmsobE8mI8s5zcqod1F5DCW0=,0.997421,high,5038
CX0pL2xOAZwx2huWjiIYWjvJcfXsq5n5M8s4nhrswMs=,0.997421,high,5039
6kOjfME/BSeQqFqEyexfsWnDd+vQaamDxeslw+C61lM=,0.99742,high,5040
/TDEpqDrI/o9vez0ovmTU/zXVFwMbYZ9SqoEeosgOm0=,0.99742,high,5041
GVX3qwdtWrXs6Ux7EgedPOdiTxBVxPQO2QiQkix42Sk=,0.99742,high,5042
MOle2vypveGrqgJpx3DmpiApoVsTjyaig176wakssEs=,0.99742,high,5043
+qNbeAeWEq9/kidhToLnlOjgoYzNVwfSNPSvF3Ar14g=,0.99742,high,5044
NX7vt3amx1HAmmeRiNsBjWrlxGJ3T0J5hY7ERz6Pbu0=,0.997419,high,5045
Pn+kVtcEjiAS21yCQVwPTOTU6MvK00OmfxiUu+uFTIw=,0.997419,high,5046
d24xCVXfLLuRD+92nHpuwAjGtYLLYYzw+/aI5DYCP3Y=,0.997418,high,5047
aSUNZVdeNuEyodnGx11OkW1rzgz/X3CBtryhkpYz+30=,0.997418,high,5048
yhyZ7xoqKEEoYVbI4nUyjY++tyC51bJITHD/Up/1+Xo=,0.997418,high,5049
WbiewwZIGQh2OJWhmFBPPE4zPN/PakZ8eueGoEbUe70=,0.997417,high,5050
vaELtLk/uHtAf8sUKq51L7SzaxxEt+mWoPEmlLOvy30=,0.997417,high,5051
FJxBugk0Huv6BaKzBxlbUNIy8wmHBg2WWcU3bOUb+3M=,0.997417,high,5052
r3e7sc72glGR1xn83HxA/WUjUuqHQltgc2diqhJjmII=,0.997417,high,5053
Bsgz6Q4CO6huTAUrDAbu2GfXTba2YjrFuEiP6aocT5M=,0.997416,high,5054
H27xGJQWKk/W3qbBYLQs0k7FCUACw3K22eIFm/xx5tI=,0.997416,high,5055
bSXQtQy1IROzD/d9UL82FsK1w8lbICibUxknd/bVa+Q=,0.997415,high,5056
b7CeCd1B53AWRYB7PxPjKYufvf7f8Fxk9hH0CCFFv9I=,0.997414,high,5057
9qWNookYrd4RoI08BnfZ1UAKxY6tjxeKeco1MYH0swM=,0.997414,high,5058
T5zUm0azIXpxblAGcZTa3UKT6jJse+TxJie3bv5V5rs=,0.997413,high,5059
UcdqDEkzjue+MVM6MUsNLxhQrXSLCPTeZfWDIy/nIS0=,0.997413,high,5060
WwHUBNhUPFu/vSX1pvTzsc78mW1Y0UEFW2jWPdlcenE=,0.997412,high,5061
bXxXWI/57/8k96hgBEe7PerRecxQ1vbef59nKeIuUb0=,0.997412,high,5062
QgSkzwS/lnvdzHGf2G7hvBXb1AM9qh/nzHmh83e6cWs=,0.997412,high,5063
nzJAD06ay8iQssJ1VLjCxGXL9xVxsQZMHfUjXXsjW9w=,0.997411,high,5064
kwppo9CgsOsV1RE26ha8frlbT6UPeAw/R+gPFEqbf9A=,0.997411,high,5065
CC1IlbPYMTDou4SvvQkp2VkOHJn4z3LYngFP/iIVwlA=,0.99741,high,5066
NT87aYlNfbzYOYBXh8+J02y8uohNsmdfbehN1THY9P4=,0.99741,high,5067
DuLnn4Y/3CvjP8t5cvT1NvjuhD2xwrko1UfSaYCinxo=,0.997409,high,5068
yiMJX3tJLmBd+zEUz7RF+zg1Tnr29UcXje0snRLH/+k=,0.997409,high,5069
1peatug04QEmqviNlga6Pu/v5AbbArMl1T5SJPRk51M=,0.997409,high,5070
l/1628Xlwet2EMia5q0xcpzs4Q3W467rw1eIBTj8hS8=,0.997408,high,5071
XKeIO3Fp580z8qzEZM6V7ft38z9SOVGw0CA4xjYudAs=,0.997408,high,5072
970caGq49hkreLQL2LUil1HzYdxprT9mWYSFqYlHKKw=,0.997406,high,5073
ECKnOHkdE53WYvwS/dmm3QB61MdT7Fo5wVsf9v7MjCw=,0.997405,high,5074
vtSr0O+UoJKgk9dyhWSIHgK+VPMZj/n6TdOBU895tUE=,0.997405,high,5075
35uyKtOisIes7yxodQEygcYNwzoNWF6+BdK5pqaDp4A=,0.997405,high,5076
sfXYku3MtVZyPGsawPc8WR7TsUoerbVDay3kkp8WuTc=,0.997404,high,5077
xVp5iyVUWqPPovDxUcGNzsz5TdBAWAjebDKgZYcFynk=,0.997404,high,5078
Z5+Y27nh3vp/f1JcNJVoH5gVOqevEPpWhnk306OKKnI=,0.997404,high,5079
aohx56pkYh2SQA9NB/RlIuXqhtFZkaDvwZP4QdawJ/w=,0.997404,high,5080
Ko5YHCgdKcaV2USteuC1tqP4kJzz1aTNSS04aTqC2P4=,0.997403,high,5081
